state_id,c0_real,c0_imag,c1_real,c1_imag,c2_real,c2_imag,c3_real,c3_imag,norm_squared,is_valid
16,0.01137012927876416,0.06542193732265203,-0.04444308664152126,0.41610238950494555,0.7089279297847895,-0.024910890550973668,-0.5264821942178689,-0.20022847162612023,0.9999999999999998,1
17,0.1282718676750545,-0.5184439364423126,0.3186619027512554,-0.021152933672055646,-0.26610328429972685,0.4743095840024156,-0.6145798477022111,-0.0910977440781881,1.0690183697080862,0
18,17.998176015297503,17.301111989435597,11.499306354430683,9.368027392839986,14.82344950627716,8.224230454462782,10.040218562364577,5.52909352635794,1262.0062856511981,0
19,-0.014439616389051002,0.0753419462476762,0.03370802686321836,-0.32314051542894423,-1.0278693901723255,0.4488783651321254,0.3009975038775563,-0.004900661568810305,1.460071718933796,0
20,0.14960737049553088,-2.8242503471986935,1.0359084945517856,-0.041459658010180755,-0.0431890797820819,0.6487887109760555,0.21845830207430317,-1.036662939926799,10.618783870150649,0
21,-0.2740488469738478,0.5355838771540988,0.05333498943661904,-0.10330688903931277,-0.6200246588681944,0.3946194502594583,-0.24171649475282447,0.1610846163369198,1.0,1
22,0.30142454329868323,-0.1008852881720517,-0.04344714825447408,-0.0028361457362359337,-0.5093410708502747,-0.4110087150630412,0.16944631133912402,0.663325834092437,1.0000000000000002,1
23,-0.09870912158295916,-0.12932924685730632,0.05625896400001627,0.15184559426261993,0.09842443159314013,0.09598126387224355,0.05597751984692919,-0.07661219587174314,0.08059438333713048,0
24,-0.11410682808526956,0.07841553055821669,-0.9373568638436178,0.1799793910280532,0.06477305579708323,-0.10313825418799646,-0.0435737352176374,0.23036589662309845,1.0000000000000002,1
25,-0.03215004829658095,-0.23855708960672073,0.23482020650512642,0.09157840522898518,-0.08746760252887321,-0.16071475267720195,0.004753723701983379,0.045149218441519486,0.15701110732965387,0
26,-0.35305073189870273,-0.1994265689953139,0.5901796248133571,0.18149278637999913,0.43735476024119624,0.22616053566016567,0.44224253855083956,-0.12777466936806595,1.0,1
27,0.26570087337901854,-0.38588192773034685,0.33923190139370063,0.7648517068191532,0.4342784020366579,0.37471011853654407,-0.7396707857431205,-0.7645346295609579,2.3802097070995596,0
28,-0.13170168580554664,-0.19992692281609686,0.2967863857248962,0.2595356257107759,0.01588655653220899,-0.10348410922902743,-0.3715789085429576,0.00745833982777581,0.3618448639238059,0
29,0.018721912468484418,-0.010402408778433658,0.013507072429737041,-0.0035015104963262533,-0.0066437204832247385,-0.00434451150078212,0.012320390454955817,0.007873728051812991,0.0009302231126853925,0
30,0.4938733825619569,-0.6533450149003253,0.3007761887417174,-0.0870466500336766,-0.07247851234828404,-0.41518361261670544,-0.10787432267556885,-0.20474008419270137,1.0,1
31,0.20745485737778552,0.36896503440860895,0.45457880835158165,0.47629802383471626,-0.36896116118245914,0.025357983981017393,0.3118728426905561,0.3915169845644478,0.9999999999999998,1
32,0.4769199318827765,0.3932870777510276,0.5450289785391527,-0.04621988542428566,-0.0747591176496853,-0.3366898981735855,0.42359834502063215,-0.142461281346201,1.0000000000000002,1
33,0.2175821714119096,-0.7767512795240152,-0.3074150880709564,-0.4264885208375648,-0.003945130232938582,0.26175056036468214,-0.019065880875961415,0.06345491268798083,1.0,1
34,-0.11625579347565672,0.10468789103901878,0.1695012768740349,0.6246511342522123,-0.2161407842778693,-0.8195076433882722,0.7291907841157891,-0.34843833453365486,1.8148327752433937,0
35,0.17957495121413625,-0.3113958539879386,-0.17216625288300264,0.09727434500018317,-0.19385496560892448,0.6290692097794859,-0.43709427788521643,-0.4553270429534701,0.9999999999999997,1
36,-0.9311932318443831,1.0704072253021035,0.23980074035779586,0.3003711952953292,1.3673474744625096,0.2752249946460453,-0.8767429646159164,-0.3771936972738164,5.0169609379145435,0
37,-0.3055451857157947,0.6870265304350583,-0.07125619083478815,-0.015086379001833562,-0.18364439698605212,0.2524703345150093,0.10327918154608146,0.5667437857667922,0.9999999999999998,1
38,-0.3943184637742558,-0.8140133518543732,-0.3485862755550594,0.13863045674298094,0.05151275829758422,0.12556759458951047,0.15079933661293354,-0.0017866410054841117,1.0000000000000002,1
39,0.021894816696902464,-0.051583762350167976,0.2779464538127153,-1.0197130491997783,-0.33805878175075743,-0.1605993123603302,-0.6083995902579011,0.24850994527731352,1.6921923348088956,0
40,-0.9884625403177449,1.1810211130651185,0.2144858806383853,-0.2994219064878814,-0.99313671211496,0.3632790976284529,0.1365333907038159,-0.32786722146667496,3.7519572476086567,0
41,-0.17393730720218353,0.4516146267816569,-0.10355399480422806,0.22083832036552403,-0.16232320865020394,-0.6448957418045672,-0.18500702108054584,0.4794059957333448,1.0,1
42,-0.3292990219896669,-0.49479319991017057,1.0908577919145344,-0.08564835592544148,0.020518461818525124,0.1008263601437226,-0.3911287132605958,-0.38002322847062836,1.8585508063034402,0
43,0.05176022823930449,-0.3082704555766295,0.4911905434497153,-0.014274105454084592,0.21220403529072857,0.0003667957358552004,0.42918586561319916,-0.6569528982775855,0.9999999999999999,1
44,0.006812788826828413,-0.14931290435016828,-0.2172587932092806,0.01636264809379179,-0.04875047496794204,-0.002900848024416624,-0.23628382715559612,0.08264167848826275,0.1348545947039894,0
45,-0.029181192291685237,0.32206868256521465,-0.06381688303615152,-0.17755963759182714,0.8391933713117612,-0.21283650954200187,0.33122596178150976,0.02376279148677036,1.0000000000000002,1
46,0.5686429056350041,-0.6626289374941076,-0.15055329723927985,-0.1834032715225847,-0.09881981332062195,0.31516979627876013,-0.13773849204696653,-0.23064221983217675,1.0000000000000002,1
47,-0.1690657044386078,-0.07429310708022034,-0.5628289040873596,0.0925230908602764,0.5864480981697053,0.008752809486371216,0.2758680233743539,0.46953090884763377,1.0,1
48,0.38004876551099254,-0.018900059561763955,-0.16593948422188107,0.5954955457598368,-0.27537915790368855,0.060972062586591554,0.0671989745478212,-0.6236889376399232,1.0000000000000002,1
49,0.05628877862790872,0.060714815397210686,-0.2016023423808853,-0.4863242953903822,0.07095574535143351,0.719819336235341,-0.43840856680263823,0.024774862034768988,0.9999999999999999,1
50,-0.40020115402986617,0.7447229025737169,0.3508492260191979,0.32909274195393223,0.13605271893463286,-0.14876271251221793,-0.0986434409150508,0.05880822299010461,1.0,1
51,12.379505999534821,7.946080683306974,11.33418670364189,11.525418700921445,17.243750668605724,7.346799411227277,9.510405697274855,7.660563786036417,978.1458842392458,0
52,-0.2753340524841786,-0.8400683976208457,-0.10618784890601053,-0.042647056516247145,-0.02850722815914454,-0.014472629789204236,-0.3362730568482643,0.3021256830264345,1.0,1
53,72.11398235818004,97.84694361806743,-0.1763914898673543,0.09823490794100509,-0.14130549938771714,0.1447459464288213,-0.06674444983355843,-0.23959008417935812,14774.594367871188,0
54,0.14059104237332232,-0.15177716842902417,0.02691734388211491,-0.6787923760587312,-0.1775597617453279,-0.43767706682808594,-0.5207262626905534,-0.03833656579505264,1.0,1
55,-0.4511673609341539,-1.0202341033662379,-0.017742224350161342,-0.0781674520038414,0.9820350477047024,1.7233948387475178,-0.6582678980351157,0.6270139928551242,6.01180032828312,0
56,0.5717383668869451,-0.1365628636558989,-0.5910973272745248,-0.022578585128650037,0.25117995638624896,0.45117153535140075,-0.07849123554467355,-0.17819085953882022,1.0,1
57,0.545334363528967,0.9147866500990203,0.08190961583417587,0.31576821609871475,0.4405297630990282,0.6584007133165577,-0.5060569177957746,-0.21193232557705238,2.1692098208544928,0
58,0.07362426259249268,-0.13854035544348595,-0.5130386277278622,0.2575278299990061,-0.4221407614851892,0.49870951180038764,-0.395161755411419,-0.2505793457153018,1.0,1
59,-0.18547094788258656,0.2721089914486163,0.16927894653557057,-0.39247040565544045,-0.44863675806429476,-0.3214000918472114,0.21432899487991888,0.5986309091892434,0.9999999999999999,1
60,-0.2033286170781157,-0.3152950757415051,-0.5326899936180106,-0.45642298335776954,0.10770274918191432,-0.563193692493698,0.19268227225702997,0.03538988787967353,0.9999999999999997,1
61,-0.3079858428674013,-0.7272656153046546,-0.08669358914931999,1.230769362212081,0.08664980277567208,0.3806205368541069,-0.9919432571883798,0.4959452154294173,3.52837281955572,0
62,-0.31392263743989174,-0.31699332113551437,-0.12213206802631069,-0.0024090659825750094,0.8203099527994125,0.1892580466459889,-0.033690702330368714,-0.35680154266360886,1.0511236647337072,0
63,-0.33467380388053175,-0.18352577323781946,-0.2827427535830593,-0.1732563550181763,-0.4011310723135151,-0.0634453829089842,-0.3048766463117828,-0.6974734998847646,1.0,1
64,-0.3707320835137384,0.577688558725704,-0.040143241200282065,0.5164802623099531,0.381806953133643,0.022248821188259424,-0.018549170749921823,-0.3374235898098806,1.0,1
65,-0.08584037035808395,-0.00921808931850502,0.07464759326187807,0.20508135031445862,-0.0065780294469150935,-0.07557524325101686,0.0885540984643282,0.042214836146796,0.07046297439007505,0
66,-0.07412512820799033,0.24025544261946707,-0.025360055218236036,0.21668321078356662,-0.6796233015874404,0.029672668662976884,-0.46895605822156616,0.45442266399775955,1.0,1
67,-0.3495731663831585,0.7882327902842282,-0.4321449061539013,0.7191724211518173,0.34785758638340586,0.3434640947562003,1.530560259512201,1.8285947593457268,7.3728165082904376,0
68,0.24886107773520985,0.0840211481765303,-0.32165900885212045,0.03439318931551803,0.09955450579800865,-0.0975029858537311,0.3647095966281436,-0.4793188728920488,0.5558164024576999,0
69,-0.017100067127430212,0.06204368698319952,-0.07007862490313085,0.43947932253887745,0.07027048552354365,0.38145366851529194,-0.804543402211488,-0.008375655239958495,0.9999999999999999,1
70,-0.03998887612918411,0.23549014320346054,0.045427130578531566,-0.28140614748131276,-0.15538318068798787,-0.12361894550085101,-0.0802278014015576,0.04113983696870973,0.18586232462393296,0
71,0.1767757831583475,0.521851301164397,0.08344593481066497,-0.0628255495127568,-0.2960213681387379,-0.5977339483890555,-0.32056223712428694,-0.3712635141407588,1.0000000000000002,1
72,0.16411175142245307,-0.4220549566049897,0.10282368743096444,0.28911340795900053,0.6326527814792079,-0.48966035559427784,0.1936590669790939,0.15250256822211578,1.0,1
73,0.37932933477208725,0.08900930665944409,0.21333670695412393,0.6129203383524742,0.5229047878712296,0.2983085406594313,0.0777987398088498,0.24193524109639147,0.9999999999999997,1
74,0.6544122195409582,0.10360275489726044,0.18020669308455847,0.4840704716470188,-0.14597254959831546,-0.10552435800913944,-0.10706195615292499,0.5003067104440746,1.0,1
75,-0.3168498870145392,-0.06318581461767485,-0.12975608520815168,0.516007912893407,-0.11619323972074164,-0.9819463621366027,0.3259617511129045,0.13711086368176797,1.4902570850854417,0
76,0.20271554866435185,0.03255901296758472,-0.28320954701870066,0.7780575423985383,-0.175639001624244,-0.36064060786016977,-0.19278100467577497,-0.27237824345087,1.0,1
77,8.64562647982892,5.589917284019365,16.680665436861986,6.170230383148052,9.350798548720897,15.473815339256202,14.94995303032502,14.733327828072003,1189.7588140190694,0
78,-0.11033928028215276,-0.868964746457133,0.22018460506044024,0.7937730494256816,-1.1250146165179757,0.3115996730308944,0.8849397240083735,-0.22153142955781457,3.640778134680654,0
79,-0.3613146524287746,0.20229081554585937,0.07903762226483182,0.06997398126696763,-0.41019588255571016,0.5076167591472248,-0.08884347139879362,-0.6193207936566144,0.9999999999999998,1
80,0.9429770668426104,-0.9544575531897416,0.6452088753044827,1.0322566181795867,0.5125196786980809,0.3291463663870276,-0.24103681346152228,-0.6962706973908298,4.195948569026639,0
81,-0.5751082207000421,0.46683509873575185,0.27529344903578473,0.40625302016385445,0.07350226061198974,-0.2734611270415659,0.14481255756505337,0.33065583081338945,0.9999999999999998,1
82,0.057726770175163714,0.3192521540977486,0.14888920359882452,-0.17551508656027706,-0.09553602724995637,-0.2236783758003429,0.4494688412853082,-0.09865587412515048,0.42914222753860154,0
83,-0.22475114996871154,0.6401699603089356,-0.31152695126302354,-0.2461225953137464,0.45570290558592935,-0.07481459781303142,-0.4087104706938344,-0.041681628548191026,1.0,1
84,-0.1340328152087297,-0.4186137408897976,0.04132809208077621,0.010329599618571658,0.1582401116360031,0.2350102270459509,-0.5340387112358161,0.4587878521194292,0.7709703495353799,0
85,0.11468350379276539,-0.5537036245972494,-0.10260336971444613,0.1504830189881424,0.06916902509678027,0.07524287496420655,0.700914910800256,0.38126085969751594,1.0000000000000002,1
86,0.2439660080352032,0.06710925218797406,0.005483758283642024,-0.1459748357483694,0.35022763296438736,0.7692432843976506,0.4313176325623964,-0.11920018991389285,0.9999999999999998,1
87,-0.23883791233975515,-0.2695065623260081,0.035432274643599555,0.16716316370505988,-0.2963883838269623,0.3222179222654634,0.7078287680533313,0.3852683048546471,1.0,1
88,0.03161466281678771,0.014098496732931533,-0.12842796625565156,0.13633953902705748,-0.06067866311974144,-0.06335207217438635,-0.008762403406529812,0.10123208180585296,0.05430056624081437,0
89,-1.1146942862569624,0.15461882640015695,-1.2059864130583877,0.9319959095087178,3.0662324859062178,-0.38952308579515965,1.989363047260295,-1.3473401247544017,18.91587057468568,0
90,-0.873534869671303,0.922994364748166,-1.3021043098722223,-0.6440957737115866,-0.7198191731068364,3.655329290543189,-1.205936732874208,-1.0697563533553192,20.20355068890405,0
91,0.7731287904247643,0.09196512210682514,0.6008772256248603,0.7403817159143093,0.25353804288004056,0.9197857670497641,-1.5747648870792121,-0.17635496587262242,4.936677155822931,0
92,-0.19764162590623008,0.3166656170429662,0.7344683373050992,0.3285169520702029,-0.5914495192721956,0.016245710158659776,0.20640652900151216,-0.5137407045358706,1.443316075266609,0
93,0.11253770232745133,0.29363105124078787,-0.18120845701880053,-0.06402314732850865,-0.11141236990647542,0.3022240408664519,-0.5856120922410519,-0.6461323342693345,1.0,1
94,-0.707528285156912,0.3079147717863806,0.21330985972890576,0.2357315399008863,-0.32846802988712287,0.16068833460340748,0.383592607466398,-0.15055393657635543,0.9999999999999998,1
95,0.04700092267303529,-0.7172345023692615,0.42738791037813856,0.4831938852276718,0.12175125220990889,0.1713448362850408,-0.13870318008839064,-0.06170763905170894,1.0000000000000002,1
96,0.5783014128783971,-0.212352332856503,-1.0919924229282107,-0.5260924649661265,-0.08714882174902833,0.23523306565598573,0.0833693771285754,-0.15896211185225342,1.9438956891910009,0
97,0.40773313715657317,-1.4807640907879323,0.008605320067053003,-1.4149023544339006,-1.3033675497678112,-0.15576746415839632,-1.1745034051187395,-0.44641409376069835,7.662705592240388,0
98,0.7455337058425747,-0.2353519079369158,-2.3359073567568576,-0.6206114598553816,0.22427102851067285,-0.8398631668175559,-0.2691688736038239,-0.656108074456927,7.711430111662321,0
99,0.7129554610277379,0.3288730853604505,-0.3016475121925732,-0.6337272103354463,-0.10105760613105212,0.136030751782507,0.5080572728221873,-0.7310729233785063,1.9303712113674585,0
100,-0.14325788932759542,-0.06684846596372455,-0.7545556301728662,0.055849793307850934,0.2866056503758958,-0.46485445537412096,0.2652274163608074,0.18427429394141856,1.0,1
101,-0.02313053474213551,0.27797602996221094,-0.14987141512280658,0.11778099094361304,-0.8965440419970117,0.39576986255967034,2.146872918239529,-0.2810898255716726,5.7626393182306455,0
102,0.2678697233676904,-0.2707645709531539,0.3804725342225921,0.27822933597769206,0.15998604386302295,0.5855414875203777,0.4978780307144265,-0.12815827876703575,0.9999999999999998,1
103,-0.2492971801190839,0.39603131937879976,0.8764359270282106,0.14913888724516242,-0.05246564450446711,-0.062192594092516214,-0.04713645068270156,0.761226950371596,1.597681109386993,0
104,-0.3046327905862887,0.656000707497093,0.28164940853808257,-0.3348234041832221,1.0603357054274196,-0.5233884280665574,-0.3212280417738735,0.45897256489184257,2.4266616916392887,0
105,-0.06975361342049713,-0.5985474121096103,-0.6220098409438014,0.18050209144341198,0.24353773981993818,-0.12082428188823639,0.019903488250156996,-0.3782762151792751,1.0,1
106,-0.34048790142610785,0.010885383627824036,0.523458303015102,-0.05344821192313857,0.013225682385986818,0.07543437777637321,-0.6048267524180371,-0.4851840131196165,1.0,1
107,-0.2720234405989539,-0.23940000941856882,0.44464727325061904,0.42644776379229876,0.6133191298068503,0.05703735470497684,-0.25654354257169854,-1.0576588999072192,2.0747485622045256,0
108,-0.9417801783488351,0.5528692933853773,-0.445688202760067,-0.5035823021908372,-0.10597920973150551,0.6501206653378905,-0.6025613852742413,-0.7221828451442319,2.963364226297458,0
109,-0.1638466572979989,-0.4293959350091842,0.4779668975232316,-0.673038393107796,-0.030833867032934486,0.15295096472406164,0.00826571991999833,0.28797104554578257,1.0,1
110,4.684800082014155,7.053268851552172,1.9861651586232991,11.076420819410338,6.369965354500674,10.798657484511383,4.828937255676335,12.491379247089437,534.8685561059199,0
111,-0.3407573300220832,-1.6475544862902693,-2.722969961461284,0.3413618262169554,-0.24465093074041483,4.183555611698086,-1.1305457617266987,1.8240729782873015,32.529012234236426,0
112,0.19653481447381466,-0.3441004580247579,0.8219209175180278,-0.06332908197593581,-0.07319572785231489,0.35837061387447594,-0.04154662224180147,0.16700640983208426,1.0000000000000002,1
113,-0.4369574440222973,-0.29786717321321776,-0.22873202670246132,-0.05340264707901564,-0.3891471148742186,0.20459286702323917,-0.590551639647817,0.35089627974454823,1.0,1
114,-0.8810073103125816,-2.1811971937168253,2.332358762742107,-0.7003838524233459,-0.1544521131453769,5.324137259411507,-4.536261054175173,-1.7352192586772384,63.4231732571974,0
115,-0.04372579147823854,0.29302290018663824,0.40489606118204174,-0.5564035645339486,0.290196563288424,0.2558293700377676,-0.33002947044314684,-0.42440278611206145,1.0,1
116,-1.8599238735468098,-0.6705634386414335,-0.6443958978045918,0.015611152875549856,-0.25750396730392244,-1.1361756582634766,-0.9020792703854005,0.45579411033582823,6.703160622517071,0
117,0.11158501352603312,-0.30594724657796957,0.3420119428772445,-0.3831590575209443,-0.7131722490765982,0.2051881056517009,-0.15218922274714755,-0.2372417744885169,1.0,1
118,0.07483363389028358,-0.3006303554316369,-0.13662675288773732,0.3979881383903118,0.18553843602787884,0.8066720909237822,0.1920066281775202,-0.0703489157320233,1.0,1
119,-0.21507326787463132,-0.20664190697234988,-0.13372702771667305,0.5888614316360695,-0.38647463236741664,-0.06190496267261537,0.48530008582309525,-0.39710309612392786,1.0000000000000004,1
120,12.17537224789644,12.295447172786233,10.292335117789724,16.753630668643964,2.5225610688124096,2.2962591992123986,11.194697375903907,9.103069202486369,905.8572522110203,0
121,-0.4726985653555015,0.3609701683079082,0.2625438622960437,0.022283968685861143,0.08732914029714874,-0.215583999187555,0.6603663891239487,0.2943537695997002,0.9999999999999999,1
122,0.04834504237635559,-0.08520769234861901,0.1287257664994308,0.08852350054098332,-0.1516129479870656,0.04251185509861063,0.013791020902626218,-0.043258241721679545,0.060859538622285825,0
123,0.20177034383902342,0.28733669312871807,0.031119739045195296,0.42384859466532876,0.12906031768124573,0.6975039324339215,-0.770216355271137,0.07922163074885602,1.4065673182955112,0
124,-0.4319469208270975,0.7349071774020646,-0.11323879368496494,0.08084731013107048,-0.221907989433544,0.20722688511095244,-0.21349831010902584,-0.3408904811425926,0.9999999999999999,1
125,0.3664058283581289,-0.1277151877366369,0.34233928407215203,0.0070731856503170884,0.7505767511348375,-0.26822568140230374,0.28908579827710534,0.11536164925547153,0.9999999999999999,1
126,0.38130494432266765,0.03162638976072174,-0.08213664579402095,0.20586790692078047,0.1640445707005058,0.22921850209931185,0.3543682577691924,-0.7742413591563139,1.0,1
127,0.6359690633926826,0.01891306779234225,0.2012495334985329,-0.0028053304827855975,-0.24752149578628288,0.5271612617850862,0.21803068903260922,0.40984525555197626,1.0000000000000002,1
128,0.03249169454347652,-0.005742730316358681,0.01508449563644606,0.045149720687473735,0.07039466291896665,-0.05268521431557387,-0.02732608211086123,0.06841891963393616,0.016513732154913297,0
129,0.48366435324551094,0.17036535153946492,-0.16899450151779263,-0.2344808512924931,-0.3203939980288503,0.32033372559349954,-0.2999248755117783,0.598567530485958,0.9999999999999996,1
130,-0.043990651512975376,0.041484533862435,0.20319277631180202,-0.32301632712857153,0.06911198919630199,-0.5732462263968534,0.6933225646721101,-0.34846948620742313,1.08479786053733,0
131,-0.10701827024734109,0.3773304910500557,-0.07800603630997346,0.7853983375157296,0.34891660883608044,0.18322181356805814,0.20570109978041604,0.1600228881885792,0.9999999999999996,1
132,0.27904971657512,-0.4225825397255347,0.025660601542772905,0.4082886504329007,0.2838746065393747,-0.4330235319512978,0.1737169669137542,0.5271863126063023,0.9999999999999999,1
133,0.2863884012916036,1.3124827894413358,-0.9814837783420706,-1.4091512418675096,0.18207594074726613,0.11322108177263539,-0.24894940631568557,-0.4934737991712071,5.105109877509607,0
134,0.8254177845281011,-0.0863563112677569,0.017083993110763807,0.23534938387700668,0.1150614741405227,-0.7929823002874433,-0.4040739102439179,0.03753558455043382,1.5511978432708555,0
135,0.5400304153419329,-0.3337003554266811,-0.5165918047028115,-0.12426564398151743,0.054873382066085274,-0.41468472147658303,-0.6256016655804847,-0.15555305437212139,1.2758465226535773,0
136,-0.24343240916840395,0.14264353029051674,-0.42200710942141034,-0.2426917141523675,-0.47416279616993573,0.3892842498912742,-0.5497879459410006,0.06902787064054397,0.9999999999999998,1
137,-0.6293997109368304,-0.23308931821590462,-0.3715516576769193,-0.5140291334683701,0.40493520321324644,-0.10728505644072128,-0.5042894445016177,0.14160004013487162,1.3025922281092202,0
138,-0.21252958997339064,0.4743803035657837,0.16836029880743766,-0.09352735810869729,-0.1845034022379415,-0.47430570837696584,0.6565352816738729,0.05153598283056841,1.0,1
139,-0.028087396509937586,0.425524436206272,0.4678125569637347,0.5226318913191019,0.05557231952824367,-0.3361546707784838,-0.8368263927891006,-0.06817002435759136,1.4948664392013742,0
140,0.3425739804339839,0.5028006283674458,-0.21065915105817415,0.12849556360440428,-0.7099478428178998,0.19971355728895523,0.048586947830669275,-0.15057912294224438,1.0,1
141,2.9281090727448698,-0.1896427615342269,3.696530749732488,4.223188771535455,0.8544090088717594,1.9221047825748756,3.908994396621271,2.7302371592015495,67.26838379057398,0
142,17.066848118312436,12.149721763462335,9.008516972592531,10.89224235341011,16.529838842669804,10.381835708652126,7.768108680132762,7.542071884209303,1136.9318107730178,0
143,-0.05191434999868411,0.5281452482058085,-0.3683535488678907,0.18755223513893893,0.18321199916871092,0.1600232978801082,0.2559376606889186,-0.6502531357324777,0.9999999999999999,1
144,-0.4161988358770156,-0.25813818577443765,-0.1422192837671562,-0.4765210052986759,-0.5713345739998344,0.25778033151627955,0.2203279549185576,-0.020009424609842542,0.9289740666624309,0
145,7.666643622320986,6.57134014814645,12.171550017589677,9.143487872054818,4.879041678575628,9.646201466459125,13.499439908916447,10.597963118221502,745.1158866138428,0
146,-0.8379157444336918,-0.2937256388938423,0.4056037615935353,0.404689895912507,0.4885781667613156,0.19353116942540008,1.0981928599016713,0.23321390377572362,2.6532450900142996,0
147,-0.2256687634514845,0.27514210063029854,-0.26649966302367056,-0.5029021676145755,0.30139541240966644,0.3928509315754227,0.26743096979798536,0.4824390121160338,0.9999999999999998,1
148,0.15075478445477178,0.03662498909061549,0.443923083209334,0.05527690698998206,-0.10234567161528596,-0.44149732886303866,-0.3438619463140843,-0.6724379516885963,1.0,1
149,0.6659924307186698,0.12949766962757267,-0.12571336966063218,-0.3044731604660963,0.43130279773421437,-0.08525636029692236,0.0017385064558392426,-0.48773241262159867,0.9999999999999998,1
150,-0.24838947037151637,0.2904268405384735,-0.23854096298928856,0.30202437515852065,0.17074821289903025,-0.2462433833429709,0.2155212816698527,0.726020163346323,0.9575110493967977,0
151,-0.021916195113182935,0.09832379823894469,-0.6640578790362516,-0.4779560322219899,-0.5519558005646399,0.5074842716948713,0.01599714186822252,-0.4899712386468271,1.4820859393995691,0
152,0.27978783721399736,-0.049219139782055825,-0.1025180540510616,-0.7335344755089975,-0.25040482698078964,-0.005655682148126183,-0.07999429361104121,0.5491628293442505,1.0,1
153,2.4982027393306807,1.4420896756902197,2.6057530461629876,-3.1586878808611827,-2.2141739335847115,5.198481743265741,-0.7393256541240715,2.23674685644765,62.564315191726266,0
154,-3.3948757701948193,2.1552189300729827,-0.9491071888590771,2.6656934400037797,2.4196834799081732,-1.7161157149187884,-0.3079216549163333,2.5904826700600903,39.78221360300379,0
155,0.1545471165244075,-0.5547723503651578,-0.8766183997791545,0.6800122135684107,-0.6071345599100628,-1.0450375067666546,0.08079985117605301,0.34623923715864413,3.1496595910737892,0
156,-0.1551480415390824,0.8395256820161715,-2.195827839555533,0.9591240684099108,-2.181170097505077,-1.6287789115249176,0.3755028412030475,-0.3619389607259967,14.152879097050011,0
157,-0.33659940944883665,-0.3452135466578808,0.5640991831376068,0.08499953426857534,-0.5346746654977883,-0.03833937298655333,0.1647344198520724,0.357227239988805,1.0000000000000004,1
158,0.9664670549674799,-0.8641798859636441,0.8942250285572605,1.213859795948841,-1.0601209316124347,0.0985553040467181,0.5296617208366081,0.2343577869906069,5.422994098002135,0
159,0.4637354359111826,-0.19584352758005547,-0.16334514137042866,0.10295275617862742,0.33045338947628194,-0.23933007415001448,-0.37930802571833844,-0.6316335548304931,0.9999999999999996,1
